ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,CheckpointIndex,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,NextAimSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,NextAimTimestamp,BannerDelayTime,AppearPos_x,AppearPos_y,AppearPos_z,ProgressBannerPos_x,ProgressBannerPos_y,ProgressBannerPos_z,AppearHeadVec_x,AppearHeadVec_y,AppearHeadVec_z,ProgressBannerHeadVec_x,ProgressBannerHeadVec_y,ProgressBannerHeadVec_z,HeadRotation3D,HeadRotationXZ,AppearHeadYaw,ProgressBannerHeadYaw,SignedYawChange,AbsoluteYawChange,AppearHeadPitch,ProgressBannerHeadPitch,SignedPitchChange,AbsolutePitchChange,AppearHeadToLeftControllerAngle3D,AppearHeadToRightControllerAngle3D,ProgressBannerHeadToLeftControllerAngle3D,ProgressBannerHeadToRightControllerAngle3D,NextAimHeadVec_x,NextAimHeadVec_y,NextAimHeadVec_z,ReorientationLatency,HeadRotationAppearToNextAim3D,HeadRotationAppearToNextAimXZ,PostBannerAimLatency,HeadRotationBannerToNextAim3D,HeadRotationBannerToNextAimXZ,ReachedTargetPos_x,ReachedTargetPos_y,ReachedTargetPos_z,NextTargetPos_x,NextTargetPos_y,NextTargetPos_z,IncomingTeleportDistance2D,IncomingTeleportDistance3D,NextTargetDistanceAtAppear2D,NextTargetDistanceAtAppear3D,DirectionalErrorAtAppear3D,DirectionalErrorAtProgressBanner3D,DirectionalErrorReduction3D
SITE1_P01,P01,SITE1,tsunami,A,3,10,3,P01_race_tsunami_A_10.csv,15,16,17,18,10:18:26.706,10:18:26.706,10:18:28.457,10:18:29.225,1.751000,198.700000,-118.700000,-2081.500000,198.700000,-118.700000,-2081.500000,-0.900000,0.300000,0.000000,-1.000000,0.100000,0.100000,13.916407,5.710593,-90.000000,-84.289407,5.710593,5.710593,18.434949,5.682438,-12.752510,12.752510,96.991155,90.000000,85.628585,77.339213,-0.200000,0.000000,1.000000,2.519000,79.277522,78.690068,0.768000,73.065644,72.979474,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,465.215756,465.221442,339.422009,339.627060,92.086378,86.046369,6.040009
SITE1_P01,P01,SITE1,tsunami,A,3,10,4,P01_race_tsunami_A_10.csv,22,23,24,25,10:18:34.900,10:18:34.901,10:18:37.812,10:18:38.533,2.911000,209.000000,-128.900000,-1740.100000,209.100000,-128.900000,-1740.200000,-0.400000,0.100000,-0.900000,-0.400000,0.100000,-0.900000,0.000000,0.000000,-156.037511,-156.037511,0.000000,0.000000,5.797636,5.797636,0.000000,0.000000,77.213817,90.000000,75.885834,67.792346,-1.000000,0.100000,-0.100000,3.632000,59.993382,60.326918,0.721000,59.993382,60.326918,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,5.300000,5.300000,431.038293,431.422357,61.965792,61.979946,-0.014155
SITE1_P01,P01,SITE1,tsunami,A,3,10,5,P01_race_tsunami_A_10.csv,29,30,31,32,10:18:43.096,10:18:43.097,10:18:44.866,10:18:45.901,1.769000,-219.600000,-109.100000,-1770.700000,-219.600000,-109.100000,-1770.700000,-1.000000,0.100000,-0.100000,-1.000000,0.100000,-0.200000,5.572801,5.599339,-95.710593,-101.309932,-5.599339,5.599339,5.682438,5.600409,-0.082029,0.082029,73.187502,64.950260,82.445544,81.539794,-0.800000,0.100000,0.600000,2.804000,42.360059,42.580491,1.035000,47.930679,48.179830,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,10.722406,10.734058,494.165124,494.165286,37.625935,43.151535,-5.525600
SITE1_P01,P01,SITE1,tsunami,A,3,10,6,P01_race_tsunami_A_10.csv,36,37,38,39,10:18:49.565,10:18:49.565,10:18:50.666,10:18:51.606,1.101000,-639.200000,-107.000000,-1514.800000,-639.200000,-107.000000,-1514.800000,-0.800000,0.100000,0.500000,-0.900000,0.100000,0.500000,2.978460,2.950779,-57.994617,-60.945396,-2.950779,2.950779,6.050746,5.547656,-0.503090,0.503090,88.948598,66.980951,87.106125,66.370395,-0.300000,0.000000,0.900000,2.041000,39.944505,39.559668,0.940000,42.802400,42.510447,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,19.082191,19.082453,454.006178,454.006575,44.069994,46.939175,-2.869182
SITE1_P01,P01,SITE1,tsunami,B,3,11,1,P01_race_tsunami_B_11.csv,7,8,9,10,10:19:11.241,10:19:11.241,10:19:12.400,10:19:13.203,1.159000,-1823.400000,-154.200000,2251.600000,-1823.400000,-154.200000,2251.600000,-0.300000,0.100000,1.000000,-0.300000,0.100000,0.900000,1.811248,1.735705,-16.699244,-18.434949,-1.735705,1.735705,5.471249,6.017285,0.546035,0.546035,81.558753,74.307087,81.881565,82.696615,-1.000000,0.100000,-0.100000,1.962000,78.565100,79.011349,0.803000,76.800024,77.275644,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,11.771151,11.772850,457.379503,457.386893,111.296697,109.553451,1.743246
SITE1_P01,P01,SITE1,tsunami,B,3,11,2,P01_race_tsunami_B_11.csv,14,15,16,17,10:19:16.439,10:19:16.439,10:19:17.851,10:19:18.327,1.412000,-2182.900000,-155.100000,1968.700000,-2182.800000,-155.100000,1968.700000,-0.800000,0.100000,-0.500000,-0.800000,0.200000,-0.500000,5.918717,0.000000,-122.005383,-122.005383,0.000000,0.000000,6.050746,11.969463,5.918717,5.918717,80.660265,80.405932,77.980026,73.285755,-0.700000,0.100000,-0.700000,1.888000,12.928341,12.994617,0.476000,14.251755,12.994617,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,16.344418,16.345642,326.760708,326.766828,52.531436,53.281684,-0.750247
SITE1_P01,P01,SITE1,tsunami,B,3,11,3,P01_race_tsunami_B_11.csv,22,23,24,25,10:19:23.524,10:19:23.524,10:19:25.568,10:19:26.484,2.044000,-2487.200000,-155.400000,2080.400000,-2487.200000,-155.400000,2080.400000,-1.000000,0.100000,0.300000,-1.000000,0.000000,0.200000,7.674038,5.389312,-73.300756,-78.690068,-5.389312,5.389312,5.471249,0.000000,-5.471249,5.471249,90.997442,66.714134,83.833548,54.791281,-0.200000,0.200000,1.000000,2.960000,61.504855,61.990823,0.916000,67.825686,67.380135,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,7.690254,7.690254,394.362270,394.362891,52.286778,57.460683,-5.173905
SITE1_P01,P01,SITE1,tsunami,B,3,11,4,P01_race_tsunami_B_11.csv,29,30,31,32,10:19:29.381,10:19:29.381,10:19:30.669,10:19:31.967,1.288000,-2630.100000,-154.500000,2448.500000,-2630.100000,-154.500000,2448.500000,-0.400000,0.100000,0.900000,-0.400000,0.100000,0.900000,0.000000,0.000000,-23.962489,-23.962489,0.000000,0.000000,5.797636,5.797636,0.000000,0.000000,86.774022,65.149700,86.774022,65.149700,-1.000000,0.100000,-0.300000,2.586000,82.250634,82.736755,1.298000,82.250634,82.736755,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,27.102952,27.103136,376.411955,376.414559,88.231480,88.231480,0.000000
SITE1_P01,P01,SITE1,tsunami,B,3,11,5,P01_race_tsunami_B_11.csv,36,37,38,39,10:19:35.066,10:19:35.066,10:19:37.147,10:19:37.736,2.081000,-2981.400000,-154.300000,2305.600000,-2981.400000,-154.300000,2305.600000,-1.000000,0.100000,0.000000,-1.000000,0.100000,0.000000,0.000000,0.000000,-90.000000,-90.000000,0.000000,0.000000,5.710593,5.710593,0.000000,0.000000,84.788409,62.020526,84.788409,62.020526,-0.700000,0.100000,-0.700000,2.670000,44.762196,45.000000,0.589000,44.762196,45.000000,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,46.667012,46.672262,375.013226,375.017080,87.349284,87.349284,0.000000
SITE1_P01,P01,SITE1,tsunami,B,3,11,6,P01_race_tsunami_B_11.csv,43,44,45,46,10:19:40.768,10:19:40.768,10:19:41.643,10:19:42.298,0.875000,-2998.400000,-154.300000,1932.400000,-2998.400000,-154.300000,1932.400000,-0.100000,0.100000,-1.000000,-0.100000,0.200000,-1.000000,5.572801,0.000000,-174.289407,-174.289407,0.000000,0.000000,5.682438,11.255240,5.572801,5.572801,83.434880,94.131386,88.923853,98.876395,-0.100000,-0.100000,-1.000000,1.530000,11.364877,0.000000,0.655000,16.937678,0.000000,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,11.851160,11.851582,483.456637,483.456647,8.683865,13.009605,-4.325739
SITE1_P01,P01,SITE1,tsunami,C,3,9,1,P01_race_tsunami_C_9.csv,7,8,9,10,10:17:20.777,10:17:20.777,10:17:22.736,10:17:24.615,1.959000,-2301.400000,-145.900000,54.600000,-2301.400000,-146.000000,54.800000,0.700000,0.000000,0.700000,0.500000,-0.400000,0.700000,26.565051,9.462322,45.000000,35.537678,-9.462322,9.462322,0.000000,-24.937983,-24.937983,24.937983,103.830225,49.684458,80.480710,14.905111,0.000000,0.200000,-1.000000,3.838000,133.897886,135.000000,1.879000,143.728802,144.462322,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,17.007351,17.007351,441.807073,441.808443,135.324035,137.721038,-2.397003
SITE1_P01,P01,SITE1,tsunami,C,3,9,2,P01_race_tsunami_C_9.csv,11,12,13,14,10:17:26.367,10:17:26.367,10:17:28.102,10:17:29.435,1.735000,-2303.900000,-145.300000,-388.200000,-2303.900000,-145.300000,-388.200000,0.000000,0.400000,-0.900000,0.200000,0.100000,-1.000000,21.342140,11.309932,180.000000,168.690068,-11.309932,11.309932,23.962489,5.600409,-18.362080,18.362080,102.412231,87.397438,82.445544,69.564750,1.000000,0.100000,0.100000,3.068000,92.881308,95.710593,1.333000,83.898428,84.400661,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,442.807633,442.808040,360.617817,360.621824,92.955056,82.056093,10.898962
SITE1_P01,P01,SITE1,tsunami,C,3,9,3,P01_race_tsunami_C_9.csv,18,19,20,21,10:17:34.239,10:17:34.239,10:17:36.214,10:17:37.444,1.975000,-1947.900000,-142.200000,-368.800000,-1948.000000,-142.200000,-369.000000,-0.800000,0.000000,-0.600000,-0.800000,-0.100000,-0.600000,5.710593,0.000000,-126.869898,-126.869898,0.000000,0.000000,0.000000,-5.710593,-5.710593,5.710593,100.519735,42.833428,95.211591,41.571427,0.000000,0.200000,-1.000000,3.205000,53.960107,53.130102,1.230000,55.534197,53.130102,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,26.686513,26.698502,436.070006,436.116968,42.952930,43.143429,-0.190499
SITE1_P01,P01,SITE1,tsunami,C,3,9,4,P01_race_tsunami_C_9.csv,25,26,27,28,10:17:40.982,10:17:40.982,10:17:42.445,10:17:43.518,1.463000,-2024.100000,-146.900000,-799.700000,-2024.100000,-146.900000,-799.700000,-0.200000,0.100000,-1.000000,-0.200000,0.200000,-1.000000,5.495394,0.000000,-168.690068,-168.690068,0.000000,0.000000,5.600409,11.095803,5.495394,5.495394,76.607156,67.460148,81.920577,72.904074,0.500000,0.100000,-0.900000,2.536000,40.165464,40.364537,1.073000,40.288428,40.364537,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,20.814658,20.816820,440.722339,440.764552,39.206645,40.060525,-0.853880
SITE1_P01,P01,SITE1,tsunami,C,3,9,5,P01_race_tsunami_C_9.csv,32,33,34,35,10:17:48.733,10:17:48.733,10:17:50.513,10:17:51.623,1.780000,-1821.100000,-139.200000,-1187.700000,-1821.100000,-139.200000,-1187.700000,0.400000,0.200000,-0.900000,0.400000,0.000000,-0.900000,11.478923,0.000000,156.037511,156.037511,0.000000,0.000000,11.478923,0.000000,-11.478923,11.478923,86.706630,77.144259,75.284210,65.878752,1.000000,0.100000,0.200000,2.890000,76.523080,77.347443,1.110000,77.408832,77.347443,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,303.254629,303.274826,478.429065,478.584590,87.051544,87.288279,-0.236734
SITE1_P01,P01,SITE1,tsunami,C,3,9,6,P01_race_tsunami_C_9.csv,41,42,43,44,10:18:00.069,10:18:00.069,10:18:02.607,10:18:03.432,2.538000,-1374.900000,-125.400000,-1013.800000,-1374.900000,-125.400000,-1013.800000,0.400000,-0.100000,-0.900000,0.500000,0.100000,-0.900000,12.432232,5.092115,156.037511,150.945396,-5.092115,5.092115,-5.797636,5.547656,11.345293,11.345293,86.208263,46.102114,93.628547,66.370395,1.000000,0.100000,0.200000,3.363000,78.052246,77.347443,0.825000,71.860321,72.255328,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,6.555151,6.555913,416.200973,416.379743,82.634885,77.228972,5.405913
SITE1_P02,P02,SITE1,baseline,A,1,3,1,P02_race_baseline_A_3.csv,19,20,21,22,10:06:05.997,10:06:05.997,10:06:07.395,10:06:08.526,1.398000,1039.100000,-123.900000,-1930.200000,1039.100000,-123.900000,-1930.300000,-0.800000,0.100000,0.600000,-0.800000,0.000000,0.600000,5.710593,0.000000,-53.130102,-53.130102,0.000000,0.000000,5.710593,0.000000,-5.710593,5.710593,59.650307,69.670661,61.309415,55.141784,-0.900000,0.100000,-0.500000,2.529000,65.566699,65.924502,1.131000,66.044354,65.924502,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,67.043866,67.044165,415.194051,415.195508,61.345559,61.194033,0.151526
SITE1_P02,P02,SITE1,baseline,A,1,3,2,P02_race_baseline_A_3.csv,32,33,34,35,10:06:12.844,10:06:12.845,10:06:16.184,10:06:16.938,3.339000,665.800000,-121.300000,-2098.800000,665.800000,-121.300000,-2098.800000,-1.000000,0.000000,-0.300000,-1.000000,0.000000,-0.200000,5.389312,5.389312,-106.699244,-101.309932,5.389312,5.389312,0.000000,0.000000,0.000000,0.000000,42.749074,57.906233,61.916583,57.048543,-1.000000,0.100000,0.000000,4.093000,17.622326,16.699244,0.754000,12.653083,11.309932,660.800000,-122.800000,-2101.300000,193.000000,-120.500000,-2075.600000,81.536495,81.539500,473.368863,473.369539,19.508690,14.119473,5.389217
SITE1_P02,P02,SITE1,baseline,A,1,3,3,P02_race_baseline_A_3.csv,48,49,50,51,10:06:22.529,10:06:22.529,10:06:24.054,10:06:25.169,1.525000,195.800000,-118.900000,-2078.600000,195.800000,-118.900000,-2078.600000,-0.900000,0.100000,0.400000,-0.900000,0.000000,0.400000,5.797636,0.000000,-66.037511,-66.037511,0.000000,0.000000,5.797636,0.000000,-5.797636,5.797636,55.150095,67.792346,59.543009,62.527905,-0.100000,0.000000,1.000000,2.640000,60.493764,60.326918,1.115000,60.326918,60.326918,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,60.165189,60.165189,336.613963,336.813776,68.426475,68.094166,0.332309
SITE1_P02,P02,SITE1,baseline,A,1,3,4,P02_race_baseline_A_3.csv,61,62,63,64,10:06:29.387,10:06:29.387,10:06:31.007,10:06:32.137,1.620000,207.000000,-128.900000,-1745.000000,207.000000,-128.900000,-1745.000000,0.100000,-0.100000,1.000000,0.100000,0.000000,1.000000,5.682438,0.000000,5.710593,5.710593,0.000000,0.000000,-5.682438,0.000000,5.682438,5.682438,54.395859,57.304803,77.814393,62.871779,-1.000000,0.100000,0.000000,2.750000,96.221690,95.710593,1.130000,95.682159,95.710593,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,9.019978,9.024965,428.729518,429.115649,99.244172,99.045296,0.198877
SITE1_P02,P02,SITE1,baseline,A,1,3,5,P02_race_baseline_A_3.csv,87,88,89,90,10:06:40.451,10:06:40.451,10:06:42.163,10:06:42.779,1.712000,-221.200000,-109.200000,-1770.900000,-221.200000,-109.200000,-1770.900000,-1.000000,0.100000,0.300000,-0.900000,0.000000,0.300000,5.739170,1.735705,-73.300756,-71.565051,1.735705,1.735705,5.471249,0.000000,-5.471249,5.471249,52.642971,73.292865,58.248593,67.580499,-0.900000,0.100000,0.500000,2.328000,12.298298,12.355360,0.616000,11.966625,10.619655,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,119.340228,119.366411,492.907385,492.907638,15.898970,13.236646,2.662324
SITE1_P02,P02,SITE1,baseline,A,1,3,6,P02_race_baseline_A_3.csv,106,107,108,109,10:06:48.900,10:06:48.900,10:06:49.805,10:06:50.907,0.905000,-636.900000,-107.200000,-1515.000000,-636.900000,-107.200000,-1515.000000,-0.900000,0.000000,0.500000,-0.900000,0.000000,0.500000,0.000001,0.000001,-60.945396,-60.945396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.870740,60.447858,51.820839,60.447858,-0.100000,0.000000,1.000000,2.007000,55.234803,55.234803,1.102000,55.234803,55.234803,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,43.931765,43.934611,454.772119,454.772295,46.401928,46.401928,0.000000
SITE1_P02,P02,SITE1,baseline,B,1,1,1,P02_race_baseline_B_1.csv,22,23,24,25,10:03:33.957,10:03:33.957,10:03:36.702,10:03:38.737,2.745000,-1825.500000,-154.400000,2255.400000,-1825.500000,-154.400000,2255.400000,-0.600000,0.000000,0.800000,-0.500000,0.100000,0.800000,7.758025,4.864514,-36.869898,-32.005383,4.864514,4.864514,0.000000,6.050746,6.050746,6.050746,81.632528,61.314598,88.535045,67.662695,-0.700000,0.100000,-0.700000,4.780000,98.088661,98.130102,2.035000,102.232582,102.994617,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,33.284831,33.284982,458.089118,458.095405,91.731286,96.590677,-4.859391
SITE1_P02,P02,SITE1,baseline,B,1,1,2,P02_race_baseline_B_1.csv,35,36,37,38,10:03:44.070,10:03:44.070,10:03:46.524,10:03:48.191,2.454000,-2182.700000,-155.200000,1966.700000,-2182.700000,-155.200000,1966.700000,-0.600000,0.000000,-0.800000,-0.600000,0.100000,-0.800000,5.710593,0.000000,-143.130102,-143.130102,0.000000,0.000000,0.000000,5.710593,5.710593,5.710593,61.309415,57.688467,66.993046,76.435932,-0.900000,0.100000,0.300000,4.121000,71.670246,71.565051,1.667000,71.134024,71.565051,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,125.882882,125.885424,327.644991,327.650500,73.678243,73.795922,-0.117680
SITE1_P02,P02,SITE1,baseline,B,1,1,3,P02_race_baseline_B_1.csv,52,53,54,55,10:03:54.105,10:03:54.106,10:03:56.930,10:03:58.026,2.824000,-2487.800000,-155.600000,2080.900000,-2487.800000,-155.600000,2080.800000,-0.900000,-0.100000,0.400000,-0.800000,-0.100000,0.500000,8.003866,8.042894,-66.037511,-57.994617,8.042894,8.042894,-5.797636,-6.050746,-0.253110,0.253110,60.202946,51.786789,61.874494,42.149233,-0.300000,0.000000,1.000000,3.920000,49.589538,49.338267,1.096000,41.657468,41.295373,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,7.917702,7.917702,393.679121,393.679438,45.146518,37.237061,7.909457
SITE1_P02,P02,SITE1,baseline,B,1,1,4,P02_race_baseline_B_1.csv,65,66,67,68,10:04:03.400,10:04:03.400,10:04:05.687,10:04:06.964,2.287000,-2628.700000,-154.600000,2444.000000,-2628.700000,-154.600000,2443.900000,-0.500000,-0.100000,0.900000,-0.500000,0.100000,0.900000,11.095313,0.000001,-29.054604,-29.054604,0.000000,0.000000,-5.547656,5.547656,11.095313,11.095313,65.785644,53.174735,76.828770,56.847540,-0.900000,0.000000,-0.500000,3.564000,90.000000,90.000000,1.277000,90.000000,90.000000,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,9.484725,9.484725,376.040224,376.042471,82.409699,82.434221,-0.024521
SITE1_P02,P02,SITE1,baseline,B,1,1,5,P02_race_baseline_B_1.csv,79,80,81,82,10:04:13.068,10:04:13.068,10:04:14.988,10:04:15.946,1.920000,-2975.600000,-154.300000,2307.400000,-2975.500000,-154.300000,2307.400000,-0.900000,-0.100000,-0.300000,-0.900000,0.100000,-0.300000,12.034570,0.000001,-108.434949,-108.434949,0.000000,0.000000,-6.017285,6.017285,12.034570,12.034570,66.713258,58.956550,78.599466,64.143872,0.000000,0.000000,-1.000000,2.878000,71.670246,71.565051,0.958000,71.670246,71.565051,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,12.396774,12.400403,377.126663,377.130495,68.106166,68.149448,-0.043283
SITE1_P02,P02,SITE1,baseline,B,1,1,6,P02_race_baseline_B_1.csv,95,96,97,98,10:04:20.658,10:04:20.659,10:04:22.694,10:04:24.179,2.035000,-2998.500000,-154.500000,1933.600000,-2998.500000,-154.500000,1933.600000,-0.100000,-0.200000,-1.000000,-0.200000,0.200000,-1.000000,23.033085,5.599339,-174.289407,-168.690068,5.599339,5.599339,-11.255240,11.095803,22.351043,22.351043,54.901145,51.860323,75.036783,79.975012,-0.100000,0.200000,-1.000000,3.520000,22.510479,0.000000,1.485000,5.495394,5.599339,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,3.512834,3.512834,484.658034,484.658127,13.055419,16.407697,-3.352278
SITE1_P02,P02,SITE1,baseline,C,1,2,1,P02_race_baseline_C_2.csv,13,14,15,16,10:04:51.666,10:04:51.666,10:04:53.448,10:04:54.600,1.782000,-2297.700000,-146.300000,56.400000,-2297.700000,-146.300000,56.500000,-0.900000,0.000000,-0.400000,-0.900000,0.200000,-0.400000,11.478923,0.000000,-113.962489,-113.962489,0.000000,0.000000,0.000000,11.478923,11.478923,11.478923,60.827099,49.747120,68.555487,64.817950,0.000000,0.000000,-1.000000,2.934000,66.037511,66.037511,1.152000,66.545863,66.037511,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,8.544004,8.544589,443.643325,443.643877,65.236798,65.784234,-0.547435
SITE1_P02,P02,SITE1,baseline,C,1,2,2,P02_race_baseline_C_2.csv,26,27,28,29,10:04:57.927,10:04:57.927,10:05:00.169,10:05:01.334,2.242000,-2303.700000,-145.500000,-384.700000,-2303.700000,-145.500000,-384.700000,0.000000,-0.100000,-1.000000,0.000000,0.000000,-1.000000,5.710593,0.000000,180.000000,180.000000,0.000000,0.000000,-5.710593,0.000000,5.710593,5.710593,43.139258,43.139258,57.688467,56.309932,1.000000,0.000000,-0.100000,3.407000,84.317841,84.289407,1.165000,84.289407,84.289407,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,84.400948,84.401007,360.230204,360.235215,92.816610,92.800413,0.016197
SITE1_P02,P02,SITE1,baseline,C,1,2,3,P02_race_baseline_C_2.csv,39,40,41,42,10:05:05.070,10:05:05.070,10:05:06.647,10:05:07.759,1.577000,-1947.100000,-142.300000,-366.900000,-1947.200000,-142.200000,-366.900000,1.000000,-0.300000,0.100000,1.000000,0.100000,-0.100000,25.000257,11.421186,84.289407,95.710593,11.421186,11.421186,-16.620951,5.682438,22.303390,22.303390,55.049288,44.479101,71.088830,68.449851,-0.200000,0.000000,-1.000000,2.689000,106.289099,107.020526,1.112000,95.571737,95.599339,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,3.224903,3.226453,438.081750,438.127048,105.024485,94.579783,10.444702
SITE1_P02,P02,SITE1,baseline,C,1,2,4,P02_race_baseline_C_2.csv,53,54,55,56,10:05:11.988,10:05:11.988,10:05:13.053,10:05:14.257,1.065000,-2023.200000,-147.100000,-794.700000,-2023.100000,-147.100000,-794.700000,-0.200000,0.000000,-1.000000,-0.200000,-0.100000,-1.000000,5.600409,0.000000,-168.690068,-168.690068,0.000000,0.000000,0.000000,-5.600409,-5.600409,5.600409,61.853465,43.955919,73.976820,39.661231,0.400000,0.000000,-0.900000,2.269000,35.272421,35.272421,1.204000,35.657255,35.272421,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,24.375603,24.376423,444.743218,444.787837,38.590858,39.046887,-0.456029
