ParticipantUID,ParticipantID,Location,Method,MethodOrder,SourceFile,Run,Trial,Distance,HoldTime,CompletionTime,AimingRatio,AimingSpeed,LandingPos_x,LandingPos_z,AimingError,RecommendedExclude,RepeatedFailureGroup,RepeatedFailureTrialExclude,DecisionReason
SITE1_P02,P02,SITE1,map,2,P02_precision_map_4.csv,4,9,200,2.499,4.096,0.6101,80.0320,-69.300,-0.800,1.281,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,1,50,1.974,1.974,1.0000,25.3293,85.400,-0.400,3.722,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,2,100,1.582,3.293,0.4804,63.2111,32.600,0.200,0.922,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,3,200,2.356,3.728,0.6320,84.8896,-58.000,1.900,10.474,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,4,50,1.882,4.740,0.3970,26.5675,84.500,0.000,2.800,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,5,100,2.093,3.768,0.5555,47.7783,36.600,-0.200,4.904,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,6,200,4.530,6.043,0.7496,44.1501,-68.600,0.700,0.762,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,7,50,2.223,3.681,0.6039,22.4921,85.600,-0.200,3.905,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,8,100,2.595,3.706,0.7002,38.5356,29.100,0.400,2.631,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P02,P02,SITE1,tsunami,3,P02_precision_tsunami_8.csv,8,9,200,2.502,4.210,0.5943,79.9361,-61.000,0.200,7.303,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,1,50,1.681,1.681,1.0000,29.7442,86.200,1.000,4.610,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,2,100,2.847,9.263,0.3074,35.1247,37.700,1.600,6.210,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,3,200,6.306,17.235,0.3659,31.7158,-60.500,0.100,7.801,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,4,50,1.347,4.360,0.3089,37.1195,84.500,1.200,3.046,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,5,100,3.055,5.722,0.5339,32.7332,36.900,0.900,5.277,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,6,200,4.207,6.889,0.6107,47.5398,-49.900,0.500,18.407,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,7,50,1.625,3.888,0.4180,30.7692,85.800,1.000,4.220,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,8,100,2.555,4.430,0.5767,39.1389,42.100,0.900,10.439,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,baseline,1,P03_precision_baseline_0.csv,0,9,200,4.624,7.111,0.6503,43.2526,-58.900,-0.900,9.443,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,1,50,3.292,3.295,0.9991,15.1883,90.200,-1.700,8.668,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,2,100,2.374,5.205,0.4561,42.1230,29.900,0.100,1.803,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,3,200,1.860,4.944,0.3762,107.5269,-46.100,16.300,27.541,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,4,50,1.625,4.472,0.3634,30.7692,90.100,-1.500,8.533,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,5,100,1.292,3.751,0.3444,77.3994,36.500,-1.000,4.903,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,6,200,2.292,4.846,0.4730,87.2600,-69.500,1.300,1.769,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,7,50,2.903,5.139,0.5649,17.2236,82.100,-3.600,3.622,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,8,100,2.916,5.068,0.5754,34.2936,37.000,-1.100,5.413,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,map,2,P03_precision_map_4.csv,4,9,200,2.972,5.597,0.5310,67.2948,-58.800,10.900,14.459,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,1,50,1.872,1.872,1.0000,26.7094,86.800,0.100,5.101,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,2,100,2.970,6.310,0.4707,33.6700,44.200,0.800,12.526,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,3,200,2.871,4.939,0.5813,69.6621,-48.700,0.300,19.602,false,false,false,Retain: isolated outlier but below the conservative 25% distance threshold.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,4,50,2.280,4.790,0.4760,21.9298,80.700,-0.700,1.221,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,5,100,2.721,4.728,0.5755,36.7512,23.700,-0.700,8.031,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,6,200,3.806,6.214,0.6125,52.5486,-77.600,-2.600,9.657,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,7,50,2.598,4.308,0.6031,19.2456,90.600,0.500,8.914,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,8,100,3.957,5.265,0.7516,25.2717,41.500,0.500,9.813,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P03,P03,SITE1,tsunami,3,P03_precision_tsunami_8.csv,8,9,200,2.591,4.061,0.6380,77.1903,-68.900,1.800,1.897,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,1,50,0.180,0.181,0.9945,277.7778,81.400,-0.800,0.854,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,2,100,3.042,15.500,0.1963,32.8731,31.200,0.900,1.030,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,3,200,0.125,2.694,0.0464,1600.0000,108.200,3.400,176.533,true,false,false,Upper-IQR trial; error >=25% of nominal distance; verified aim-to-teleport interval <0.25 s; raw selected/landing point verified.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,4,50,2.167,4.417,0.4906,23.0734,82.100,1.200,1.265,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,5,100,2.251,4.083,0.5513,44.4247,29.800,1.400,2.360,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,6,200,4.917,8.389,0.5861,40.6752,-65.900,0.900,2.563,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,7,50,1.666,3.278,0.5082,30.0120,82.000,1.600,1.628,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,8,100,2.694,3.986,0.6759,37.1195,34.000,1.300,2.642,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P04,P04,SITE1,baseline,3,P04_precision_baseline_8.csv,8,9,200,3.584,6.320,0.5671,55.8036,-62.400,2.800,6.531,false,false,false,Retain: not an upper-IQR candidate.
